parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,target
12285466,,,,2,2,,6,2,,,1350,1350,,,,,6037,,2,,,,7,33912814,-118202655,6942,,,,,,100,261,LYR1*,60375417,32616,3101,,96113,0,,,,1,,,1949,,,44391,74190,2016,29799,1344.9,,,60375417003006,0.1021786184
12184187,,,,4,8,,8,4,,,4500,,,4500,,,6037,,4,,,,,33984518,-118268954,5452,,,,,,400,248,LAC2,60372392.02,12447,3101,268496,95984,0,,,,4,,,1910,,,366313,539258,2016,172945,7125.32,,,60372392023000,-0.08425608104
11661718,,,,4,6,,7,4,,,3143,3143,,,,,6037,,4,,,,2,34050210,-118513762,19070,,,,,,100,261,LARE11,60372625.01,12447,3101,19810,96120,0,,,,1,,,1951,,,407801,1941950,2016,1534149,23395.49,,,60372625013010,0.03973161517
11709900,,,,1,2,,5,1,,,842,842,,,,,6037,,1,,,,7,34009393,-118319753,5838,,,,,,100,261,LAR1,60372340,12447,3101,274293,95989,0,,,,1,,,1924,,,68122,89839,2016,21717,1234.89,,,60372340004000,0.219449075
12238554,,,,2,2,,6,2,,,1492,1492,,,,,6037,,2,,,,2,33926282,-118297507,5416,,,,,,100,261,LCA1YY,60376028.01,118875,3101,,96025,0,,,,1,,,1949,,,35388,53175,2016,17787,1151.85,,,60376028011021,0.03013017714
12244064,1,,,4,4,,7,4,,,2280,2280,,,,,6037,,4,,,,2,33900768,-118300496,,,,,,,010C,266,GAR3,60376030.05,45398,3101,,96104,0,,,,1,,,2007,,,259642,324552,2016,64910,4038.55,,,60376030051000,0.1804865438
11706478,,,,1,2,,5,1,,,1404,1404,,,,,6037,,1,,,,,34006782,-118284645,4798,,,,,,100,261,LARD2,60372317.2,12447,3101,118208,96018,0,,,,1,,,1910,,,67006,335032,2016,268026,4083.07,,,60372317203000,-0.1116028128
12492292,1,,,1,3,,4,1,,,1092,1092,,,,,6037,,1,,,,2,33833353,-118112118,5150,,,,,,100,261,LKR1YY,60375711.02,12292,3101,,96213,0,,,,1,,,1950,,,41350,62649,2016,21299,1056.92,,,60375711022004,-0.0276165619
11876628,1,,,3,4,,8,3,,,1881,1881,,,,,6037,,3,,,,2,34092054,-118166757,4747,,,,,,100,261,LAR1,60372011.2,12447,3101,114914,96013,0,,,,1,,,2006,,,213755,431316,2016,217561,5333.07,,,60372011202006,-0.0105779798
11713276,,,,2,3,,8,2,,,1758,1758,,,,,6037,,2,,,,2,34015358,-118361943,9090,,,,,,100,261,LAR1,60372360,12447,3101,268097,95989,0,,,,1,,,1956,,,141881,347615,2016,205734,4430.37,,,60372360002001,-0.45541029
12247959,,,,2,3,,6,2,,,1123,1123,,,,,6037,,2,,,,7,33860306,-118295152,5538,,,,,,100,261,LAR1,60372913,12447,3101,273930,96105,0,,,,1,,,1954,,,32489,62490,2016,30001,991.02,Y,11,60372913001003,0.04747525404
11704081,,,,2,4,,4,2,,,2435,,,2435,,,6037,,2,,,,,33998712,-118309913,7499,,,,,,200,246,LAR2,60372324,12447,3101,118208,96043,0,,,,2,,,1910,,,120000,465000,2016,345000,5719.37,,,60372324003000,-0.003264091408
11662379,,,,1,1,,4,1,,,597,597,,,,,6037,,1,,,,7,34033453,-118517361,6250,,,,,,100,261,LAR1,60372628.02,12447,3101,19810,96149,0,,,,1,,,1952,,,385795,1928975,2016,1543180,23099.98,,,60372628021003,-0.06577276328
12220983,,,,1,4,,4,1,,,1344,,,1344,,,6037,,1,,,,7,33949913,-118265956,6331,,,,,,200,246,LAR1,60372406,12447,3101,268496,95984,0,,,,1,,,1938,,,93490,249432,2016,155942,5316.45,,,60372406001006,-0.5177533125
11933699,,,,4,5,,5,4,,,3764,,,3764,,,6037,,4,,,,,34077265,-118276321,6400,,,,,,400,248,LARD2,60371958.02,12447,3101,268473,96007,0,,,,4,,,1926,,,89381,231262,2016,141881,3152.82,Y,15,60371958021004,-0.007755059791
12215828,,,,2,3,,6,2,,,1260,1260,,,,,6037,,2,,,,2,33945996,-118236162,6750,,,,,,100,261,LAR2,60372422,12447,3101,118849,95983,0,,,,1,,,1972,,,70000,235000,2016,165000,3167.08,,,60372422002000,-0.052175211
12212863,,,,2,3,,,2,,,1695,,,1695,,,6037,,2,,,,7,33956752,-118259296,5159,,,,,,200,246,LAR2,60372400.1,12447,3101,268496,95983,0,,,,2,,,1926,,,131982,335032,2016,203050,4396.82,Y,15,60372400103017,0.0009376496159
12480048,,,,2,3,,6,2,,,1176,1176,,,,,6037,,2,,,,7,33858669,-118109095,6002,,,,,,100,261,LKR1*,60375700.01,12292,3101,,96213,0,,,,1,,,1954,,,48252,69969,2016,21717,1192.13,,,60375700011005,0.03736321949
11995353,,,,3,2,,6,3,,,2007,2007,,,,,6037,,3,,,,7,34083826,-118336828,5802,,,,,,100,261,LAR1,60371919.02,12447,3101,32059,96019,0,,,,1,,,1922,,,119584,382871,2016,263287,4707.22,,,60371919022007,-0.0330740775
11637029,1,,,2,3,,9,2,,,1766,1766,,,,,6037,,2,,,,2,34073222,-118390965,25082,,,,,,010C,266,BHR4YY,60377008.01,10389,3101,,96086,0,,,,1,,,1980,,,256538,810694,2016,554156,9407.01,Y,13,60377008011034,-0.02419887096
11637029,1,,,2,3,,9,2,,,1766,1766,,,,,6037,,2,,,,2,34073222,-118390965,25082,,,,,,010C,266,BHR4YY,60377008.01,10389,3101,,96086,0,,,,1,,,1980,,,256538,810694,2016,554156,9407.01,Y,13,60377008011034,-0.09339942534
12210081,,,,1,1,,5,1,,,640,640,,,,,6037,,1,,,,,33958502,-118288750,5404,,,,,,100,261,LARD2,60372403,12447,3101,118208,96025,0,,,,1,,,1920,,,10540,28740,2016,18200,488.85,,,60372403001002,-0.09617310765
14476079,,,,2,2,,,2,,,1445,1445,,,,,6059,,2,2,469,,,33623516,-117639239,3478,,,,,,122,261,,60590320.37,12773,1286,,96996,6,,,,,,,1981,1,,129690,527086,2016,397396,5352.46,,,60590320373000,0.07381948899
11983981,,,,1,3,,8,1,,,1665,1665,,,,,6037,,1,,,,7,34067179,-118342332,6508,,,,,,100,261,LAR1,60372110.01,12447,3101,274517,96017,0,,,,1,,,1924,,,247721,1238605,2016,990884,14996.89,,,60372110006002,-0.1055783073
11718454,,,,1,2,,4,1,,,1140,1140,,,,,6037,,1,,,,7,34015645,-118294179,4265,,,,,,100,261,LARD1.5,60372312.2,12447,3101,118208,96018,0,,,,1,,,1909,,,63581,363248,2016,299667,4505.97,,,60372312201002,-0.1315947901
11720764,,,,1,3,,5,1,,,1244,1244,,,,,6037,,1,,,,7,34023782,-118318304,5607,,,,,,100,261,LAR1,60372190.2,12447,3101,115836,95999,0,,,,1,,,1910,,,51980,259903,2016,207923,3271.35,,,60372190202001,-0.08856365752
12192961,,,,1,2,,4,1,,,1058,1058,,,,,6037,,1,,,,7,33975937,-118313850,4782,,,,,,102,261,LAR4,60372373,12447,3101,118208,96028,0,,,,1,,,1926,,,55000,300000,2016,245000,3735.36,Y,15,60372373003011,-0.1601471693
17267814,,,,2.5,3,,,2.5,,1937,1937,1937,,,1937,,6111,1,2,2,462,,,34194252,-118897518,20000,1,820,,,1,1110,261,,61110062,34278,2061,,96383,7,,1,,,280,,1960,1,,220309,629454,2016,409145,6734.4,,,61110062001023,-0.08639542765
11944208,,,,1,2,,4,1,,,1063,1063,,,,,6037,,1,,,,7,34083461,-118279154,3174,,,,,,100,261,LAR2,60371959.02,12447,3101,268473,96007,0,,,,1,,,1941,,,111769,535295,2016,423526,6438.33,,,60371959022001,-0.02554616103
17251466,,,,2,4,,,2,,2015,2015,2015,,,2015,,6111,1,2,2,462,,,34269929,-118750440,6500,,,,,,1111,261,,61110080.01,27110,2061,,97118,8,,,,,,,1967,1,,152835,436209,2016,283374,5128.66,,,61110080011015,0.01030227453
11934778,,,,1,2,,6,1,,,970,970,,,,,6037,,1,,,,7,34075200,-118262000,,,,,,,010C,266,LARD2,60371957.2,12447,3101,268134,96007,0,,,,1,,,1965,,,45770,146118,2016,100348,1848.54,,,60371957201005,-0.001696993637
12486695,,,,1,2,,4,1,,,1122,1122,,,,,6037,,1,,,,7,33848993,-118115196,5502,,,,,,100,261,LKR1YY,60375709.01,12292,3101,,96213,0,,,,1,,,1951,,,108000,495000,2016,387000,9280.7,,,60375709014002,0.00889848679
11791004,,,,1,1,,6,1,,,471,471,,,,,6037,,1,,,,2,34068700,-118279000,17404,,,,,,010F,267,LAR4,60372086.2,12447,3101,276023,96038,0,,,,1,,,1970,,,70942,128985,2016,58043,1596,,,60372086203005,0.1308783484
12371745,,,,2,3,,6,2,,,1482,,,1482,,,6037,,2,,,,7,34016416,-118142363,5298,,,,,,200,246,LCR3YY,60375319.01,17882,3101,,96003,0,,,,2,,,1950,,,60670,102221,2016,41551,2214.25,Y,15,60375319011012,0.6089214151
11759312,1,,,2,3,,9,2,,,1490,1490,,,,,6037,,2,,,,2,34055400,-118302000,,,,,,,010C,266,LAR4,60372124.2,12447,3101,268236,95987,0,,,,1,,,2008,,,163558,501582,2016,338024,6086.87,,,60372124202001,-0.03815612458
11752009,,,,4,4,,6,4,,,3145,,,3145,,,6037,,4,,,,,34053664,-118344558,5148,,,,,,200,246,LAR2,60372162,12447,3101,274514,96000,0,,,,2,,,1937,,,45538,75539,2016,30001,1171.41,,,60372162002011,-0.0555570867
12116517,1,,,1,2,,6,1,,,945,945,,,,,6037,,1,,,,2,34166305,-118112897,7543,,,,,,100,261,PSR6,60374625,47019,3101,273539,96292,0,,,,1,,,1923,,,120000,600000,2016,480000,7032.28,Y,15,60374625004008,-0.06055357188
12398787,1,,,2,3,,4,2,,,1729,1729,,,,,6037,,2,,,,2,33956725,-118100047,5039,,,,,,100,261,PRR1*,60375026.01,26483,3101,,96197,0,,,,1,,,1949,,,155708,329298,2016,173590,4352.83,,,60375026014003,-0.001584803955
10772140,,,,2,3,,6,2,,,1293,1293,,,,,6037,,2,,,,2,34204443,-118580366,7538,,,,,,100,261,LARS,60371347.1,12447,3101,27987,96341,0,,,,1,,,1955,,,104173,414212,2016,310039,5001.83,,,60371347102005,-0.02978458272
12117786,1,,,3,3,,8,3,,,1364,1364,,,,,6037,,3,,,,2,34160673,-118099299,152325,1,,,,1,010C,266,PSR6,60374625,47019,3101,273539,96292,0,,,,1,,,1965,,,156918,224160,2016,67242,2684.07,,,60374625002009,-0.04488292147
12436268,,,,2,3,,6,2,,,1276,1276,,,,,6037,,2,,,,7,33820188,-118101516,5618,,,,,,100,261,LBR1N,60375738,46298,3101,276606,96242,0,,,,1,,,1953,,,82916,399735,2016,316819,4889.33,,,60375738003001,-0.007524434472
17261653,,,,2.5,2,,,2.5,,938,1316,1316,,,938,,6111,,2,2,439,,,34273489,-118681555,2774,,,,,,1111,261,,61110083.02,27110,2061,,97116,7,,1,,,146,,2000,2,,59275,78921,2016,19646,1208.92,,,61110083022035,-0.01342697574
12436222,,,,3,3,,6,3,,,2011,2011,,,,,6037,,3,,,,7,33821046,-118098625,5662,,,,,,100,261,LBR1N,60375738,46298,3101,276606,96242,0,,,,1,,,1953,,,131484,483706,2016,352222,5813.06,,,60375738003009,0.02951460523
17290497,,,,4.5,5,,,4.5,,3762,3762,3762,,,3762,,6111,3,4,2,696,,,34195608,-118814650,20366,1,600,,,1,1110,261,,61110074.02,34278,2061,,96385,9,,1,,,,,1980,1,,560466,1057082,2016,496616,11305.74,,,61110074021018,-0.04550515348
12435601,,,,1,3,,4,1,,,887,887,,,,,6037,,1,,,,7,33826712,-118103875,5572,,,,,,100,261,LBR1N,60375737,46298,3101,276606,96242,0,,,,1,,,1953,,,111940,554009,2016,442069,6657.36,,,60375737002000,-0.03622042548
12906120,,,,2,2,,6,2,,,1444,1444,,,,,6037,,2,,,,2,34113640,-117791602,10766,,,,,,100,261,LCRA75,60374003.02,,3101,,96494,0,,,,1,,,1957,,,120100,416753,2016,296653,5129.8,,,60374003022004,0.2460660279
12081113,1,,,4,5,,8,4,,,3307,3307,,,,,6037,,4,,,,2,34143743,-118210110,10487,,,,,,100,261,LAR1,60371810,12447,3101,114808,96022,0,,,,1,,,1971,,,110784,140583,2016,29799,1936.29,,,60371810002014,0.1692516756
12397937,,,,1,2,,4,1,,,872,872,,,,,6037,,1,,,,7,33956291,-118094547,5000,,,,,,100,261,PRSF*,60375026.01,26483,3101,,96197,0,,,,1,,,1951,,,40367,55463,2016,15096,1148.66,,,60375026013007,0.04474719602
12087139,,,,3,3,,6,3,,,1699,1699,,,,,6037,,3,,,,7,34134373,-118229664,8941,,,,,,100,261,LAR1,60371861,12447,3101,273825,96046,0,,,,1,,,1926,,,185981,596466,2016,410485,7203.69,,,60371861004001,0.04221633029
11784313,1,,,2,2,,7,2,,,1580,1580,,,,,6037,,2,,,,2,34045600,-118259000,58983,,,,,,01HC,266,LAC2,60372077.1,12447,3101,268118,95998,0,,,,,,,1985,,,489519,761473,2016,271954,9366.01,,,60372077101032,0.02275575875
12363294,,,,1,4,,4,1,,,1483,1483,,,,,6037,,1,,,,7,33978995,-118212433,5956,1,,,,1,101,261,HPR1YY,60375332.02,39076,3101,,96110,0,,,,1,,,1927,,,134300,336000,2016,201700,5386.29,,,60375332021008,-0.02980373002
10756794,1,,,2,2,,8,2,,,1578,1578,,,,,6037,,2,,,,2,34162021,-118624799,9053,1,,,,1,101,261,LAR1,60371374.02,12447,3101,48570,96387,0,,,,1,,,1961,,,149747,480444,2016,330697,5818.63,,,60371374023005,0.05725514577
11667989,1,,,4,4,,9,4,,,4228,4228,,,,,6037,,4,,,,2,34062860,-118551201,17630,1,,,,1,101,261,LARE40,60372626.04,12447,3101,19810,96120,0,,,,1,,,1988,,,566822,1267762,2016,700940,15490.96,,,60372626044000,-0.3218498286
12422867,,,,2,3,,6,2,,,1490,1490,,,,,6037,,2,,,,2,33854777,-118091474,5410,,,,,,100,261,CERS5000,60375545.22,10774,3101,,96206,0,,,,1,,,1968,,,104440,261105,2016,156665,3097.51,,,60375545222003,-0.005504510233
12129916,,,,3,4,,7,3,,,2963,2963,,,,,6037,,3,,,,2,34169532,-118027238,12013,1,,,,1,101,261,ARR11000D*,60374304,50749,3101,,96267,0,,,,1,,,1962,,,124451,180345,2016,55894,2527.17,,,60374304001001,0.0496702039
12559779,,,,2,2,,8,2,,,937,937,,,,,6037,,2,,,,2,33771300,-118195000,14974,,,,,,010E,266,LBR4N,60375759.02,46298,3101,273486,96236,0,,,,1,,,1965,,,85281,186806,2016,101525,2341.32,,,60375759022007,0.06891132239
10738995,1,,,1,1,,8,1,,,666,666,,,,,6037,,1,,,,2,34155900,-118761000,377596,1,,,,1,010C,266,AHRPD15000,60378003.32,9840,3101,,96336,0,,,,1,,,1985,,,108833,170860,2016,62027,2220.97,,,60378003324006,0.2650024683
11705026,,,,1,2,,6,1,,,1421,1421,,,,,6037,,1,,,,2,33999877,-118291863,6707,,,,,,100,261,LAR1,60372322,12447,3101,118208,96018,0,,,,1,,,1911,,,11982,35606,2016,23624,543.69,,,60372322001007,-0.03428631706
11705026,,,,1,2,,6,1,,,1421,1421,,,,,6037,,1,,,,2,33999877,-118291863,6707,,,,,,100,261,LAR1,60372322,12447,3101,118208,96018,0,,,,1,,,1911,,,11982,35606,2016,23624,543.69,,,60372322001007,-0.1460562081
14208814,,,,2.5,4,,,2.5,,,2094,2094,,,,,6059,,2,2,713,,,33863659,-117764766,6500,,,,,,122,261,,60590219.05,16764,1286,113455,97027,8,,1,,,,,1976,2,,151002,303484,2016,152482,3408.3,,,60590219053025,0.007220740091
12681584,,,,5,4,,6,5,,,3242,3242,,,,,6037,,5,,,,2,33811684,-118370342,21707,1,,,,1,101,261,TORR-LO,60376513.02,54722,3101,115657,96163,0,,,,1,,,1954,,,301100,1530000,2016,1228900,17408.82,,,60376513022000,0.06753505333
14470746,13,,,2.5,3,,,2.5,,,2301,2301,,,,,6059,,2,2,462,,,33580258,-117655106,5000,,,,,,122,261,,60590320.4,12773,1286,,96996,7,,1,,,,,1984,2,,199279,593375,2016,394096,5952.42,,,60590320402000,0.001339462333
12681230,,,,3,4,,6,3,,,2321,2321,,,,,6037,,3,,,,2,33815717,-118364220,5912,,,,,,100,261,TORR-LO,60376512.01,54722,3101,416330,96163,0,,,,1,,,1956,,,300857,915787,2016,614930,10432.35,,,60376512011012,0.07205121145
11541368,,,,2,2,,8,2,,,929,929,,,,,6037,,2,,,,7,33999400,-118424000,15061,,,,,,010C,266,LAR3,60372723.02,12447,3101,116415,96047,0,,,,1,,,1977,,,136793,386149,2016,249356,4620.23,,,60372723022003,-0.02682117595
12222429,,,,1,3,,4,1,,,1290,1290,,,,,6037,,1,,,,7,33947593,-118285108,5400,,,,,,100,261,LAR1,60372404.01,12447,3101,118208,96025,0,,,,1,,,1925,,,31475,49675,2016,18200,682.5,,,60372404011003,0.01470921935
11889560,1,,,6,4,,9,6,,,4312,4312,,,,,6037,,6,,,,2,34132517,-118104477,18782,1,,,,1,101,261,SOR120,60374642.01,54299,3101,623378,96296,0,,,,1,,,1941,,,1139088,3810767,2016,2671679,44003.3,,,60374642005009,0.004622052252
14162884,,,,5.5,5,,,5.5,,,5340,5340,,,,,6059,,5,3,854,TRUE,,33916161,-117830054,11021,1,,,1,,1,261,,60590218.15,21412,1286,,97078,0,,1,,,,,2002,,,882687,1674778,2016,792091,19039.1,,,60590218153008,0.08688412332
12195212,,,,1,2,,5,1,,,1012,1012,,,,,6037,,1,,,,,33971596,-118295096,6520,,,,,,100,261,LAR1,60372378,12447,3101,118208,96025,0,,,,1,,,1911,,,109038,271506,2016,162468,3435.71,,,60372378002003,-0.06029597719
11707076,,,,1,3,,4,1,,,1550,1550,,,,,6037,,1,,,,7,34007882,-118295312,6498,,,,,,100,261,LAR2,60372316.01,12447,3101,118208,96018,0,,,,1,,,1911,,,11158,33501,2016,22343,521.08,,,60372316005007,-0.1888460846
14214583,,,,4,4,,,4,,,2943,2943,,,,,6059,,4,2,613,TRUE,,33834922,-117803529,11200,1,,,1,,122,261,,60590758.14,33252,1286,,97065,0,,,,,,,1995,,,356744,488094,2016,131350,5317.76,,,60590758141000,0.08887228909
14214861,,,,2.5,4,,,2.5,,,2457,2457,,,,,6059,,2,2,672,,,33849562,-117782649,8050,1,,,,1,122,261,,60590219.05,16764,1286,113455,97026,8,,1,,,,,1967,3,,140410,751285,2016,610875,8108.62,,,60590219051006,0.02239397831
14223327,,,,2,4,,,2,,,2342,2342,,,,,6059,,2,3,752,,,33816518,-117821231,11200,1,,,,1,122,261,,60590758.09,54970,1286,,97059,8,,,,,,,1973,1,,92665,138275,2016,45610,1968.56,,,60590758093014,-0.00388924535
12691764,,,,1,1,,8,1,,,659,659,,,,,6037,,1,,,,7,33785200,-118342000,433845,1,,,,1,010E,266,LCR3*,60376702.01,,3101,,96121,0,,,,1,,,1973,,,59973,144447,2016,84474,2241.47,,,60376702012012,-0.3363005847
11600989,,,,2,3,,8,2,,,1899,1899,,,,,6037,,2,,,,2,34051808,-118389847,6144,,,,,,100,261,LAR1,60372691,12447,3101,275024,96016,0,,,,1,,,1946,,,215233,1076165,2016,860932,13064.41,,,60372691001000,-0.1579836091
14212748,13,,,2.5,4,,,2.5,,,2086,2086,,,,,6059,,2,2,600,TRUE,,33832212,-117817298,8120,,,1,,,122,261,,60590758.13,33252,1286,,97065,8,,1,,,,,1983,2,,253103,566808,2016,313705,6203.62,,,60590758131015,-0.04147665399
14716939,,,,2,2,,,2,,,925,925,,,,,6059,,2,2,0,,,33746300,-117874000,,,,,,,34,266,,60590750.02,47568,1286,416873,97001,0,,,,,,,1980,,,80208,202964,2016,122756,2527.94,,,60590750021020,0.02685068549
11046552,1,,,2,2,,8,2,,,1109,1109,,,,,6037,,2,,,,2,34244100,-118468000,111649,1,,,,1,010C,266,LARD1.5,60371172.01,12447,3101,13017,96369,0,,,,1,,,1978,,,204065,254827,2016,50762,2150.78,,,60371172012002,-0.03090165817
14487841,,,,2,3,,,2,,,1470,1470,,,,,6059,1,2,2,460,,,33602833,-117647049,8424,,,,,,122,261,,60590320.2,12773,1286,,96996,6,,,,,,,1976,1,,106031,339298,2016,233267,3452.16,,,60590320201003,-0.0799423815
10866567,1,,,4,3,,6,4,,,2410,2410,,,,,6037,,4,,,,2,34153323,-118470096,7966,1,,,,1,101,261,LAR1,60371414,12447,3101,51906,96412,0,,,,1,,,1947,,,367111,1015893,2016,648782,12309.78,,,60371414002009,-0.01110324276
12537856,,,,1,2,,4,1,,,1045,1045,,,,,6037,,1,,,,7,33772988,-118156119,4500,,,,,,100,261,LBR2N,60375768.02,46298,3101,416310,96246,0,,,,1,,,1913,,,100350,251242,2016,150892,3069.33,,,60375768021006,-0.04777395955
17053532,,,,2,3,,,2,,1304,1304,1304,,,1304,,6111,1,2,2,501,,,34438672,-119262152,7590,,,,,,1111,261,,61110010.02,13091,2061,,97099,6,,,,,481,,1959,1,,175865,351730,2016,175865,4578.98,,,61110010021031,0.07331858139
14717752,,,,2.5,3,,,2.5,,,1304,1304,,,,,6059,,2,2,0,,,33582316,-117736049,,,,,,,34,266,,60590626.38,37086,1286,,96974,0,,1,,,,,1994,,,140374,460923,2016,320549,4634.48,,,60590626381010,0.01646787987
12812852,1,,,2,2,,8,2,,,954,954,,,,,6037,,2,,,,2,33999000,-117943000,559685,1,,,,1,010C,266,LCR3*,60374086.23,45602,3101,,96489,0,,,,1,,,1972,,,144100,300000,2016,155900,3662.05,,,60374086231006,-0.006578257869
10737068,1,,,7,6,,9,7,,,6076,6076,,,,,6037,,7,,,,2,34162921,-118655106,107362,1,,,,1,101,261,HHRAS1*,60378002.03,38980,3101,,96337,0,,,,1,,,1956,,,835300,3834000,2016,2998700,43255.31,,,60378002031010,0.08935778573
14718002,1,,,2,2,,,2,,,2124,2124,,,,,6059,,2,2,0,,6,33602700,-117748000,,,,,,,34,266,,60590626.49,46098,1286,,96963,6,,,,,,,1980,,,258328,961000,2016,702672,9718.96,,,60590626493015,0.08714332448
11169658,1,,,2,2,,8,2,,,940,940,,,,,6037,,2,,,,2,34412300,-118552000,531830,,,,,,010C,266,SCUR4,60379203.29,54311,3101,48200,96378,0,,,,1,,,1987,,,167237,194026,2016,26789,2928.9,,,60379203291014,-0.0004681140279
12687940,,,,5,5,,,5,,,5426,5426,,,,,6037,,5,,,,2,33762826,-118414643,,,,,,,100,261,PVR1YY,60376703.28,33311,3101,,96121,0,,,,1,,,2011,,,1378291,2969851,2016,1591560,33797.88,,,60376703282002,0.1442537037
11969287,1,,,2,2,,8,2,,,960,960,,,,,6037,,2,,,,2,34124000,-118223000,29958,,,,,,010C,266,LARD1.5,60371862.01,12447,3101,273825,96022,0,,,,1,,,1984,,,114801,312028,2016,197227,3816,,,60371862011006,-0.02055414684
11969003,,,,2,4,,5,2,,,1653,,,1653,,,6037,,2,,,,,34123457,-118226610,5991,,,,,,200,246,LAR1,60371861,12447,3101,273825,96046,0,,,,2,,,1924,,,33884,50709,2016,16825,680.83,,,60371861003015,-0.1043384471
11670251,,,,2,4,,7,2,,,2835,2835,,,,,6037,,2,,,,2,34074770,-118492861,17940,1,,,,1,101,261,LARE15,60372623.01,12447,3101,113910,96030,0,,,,1,,,1962,,,220878,1104415,2016,883537,13482.23,,,60372623011008,0.03324992067
11172097,1,,,2,3,,8,2,,,1440,1440,,,,,6037,,2,,,,2,34419900,-118564000,81699,,,,,,010E,266,SCCR,60379203.28,54311,3101,48200,96378,0,,,,1,,,2003,,,300000,450000,2016,150000,6135.49,,,60379203281001,0.05513187877
12801090,,,,1,2,,5,1,,,930,930,,,,,6037,,1,,,,,33962013,-118047660,6997,,,,,,100,261,WHR120000*,60375020.04,14634,3101,,96174,0,,,,1,,,1945,,,16808,67263,2016,50455,1115.79,,,60375020042005,0.7939592113
11888739,1,,,6,5,,11,6,,,5264,5264,,,,,6037,,6,,,,2,34130367,-118119296,22839,1,,,,1,101,261,SOR122500*,60374641,54299,3101,623346,96296,0,,,,1,,,1956,,,1979737,6599124,2016,4619387,74379.91,,,60374641003020,0.04400980528
11693321,,,,1,4,,5,1,,,1671,1671,,,,,6037,,1,,,,7,33991141,-118288849,5119,,,,,,100,261,LAR2,60372327,12447,3101,118208,96018,0,,,,1,,,1910,,,34440,54503,2016,20063,753.75,,,60372327002004,0.6273335516
12798551,,,,1,3,,4,1,,,1007,1007,,,,,6037,,1,,,,7,33958554,-118027935,7220,,,,,,100,261,WHR1YY,60375019,14634,3101,,96173,0,,,,1,,,1949,,,160939,403770,2016,242831,5443.35,,,60375019004002,-0.01233124593
14227136,,,,2,4,,,2,,,1938,1938,,,,,6059,1,2,2,560,,,33814892,-117843101,7000,1,,,,1,122,261,,60590762.06,33252,1286,,97065,8,,,,,,,1969,1,,60899,85611,2016,24712,1158.14,,,60590762064004,0.009824766327
10792918,1,,,2,2,,8,2,,,1017,1017,,,,,6037,,2,,,,2,34175800,-118598000,143398,1,,,,1,010C,266,LAWC,60371371.03,12447,3101,48570,96389,0,,,,1,,,1980,,,132733,318309,2016,185576,3918.02,,,60371371032006,-0.0006604719025
12696184,,,,3,3,,9,3,,,4610,4610,,,,,6037,,3,,,,2,33753356,-118320318,22644,,,,,,100,261,RPRS20000*,60376707.02,54053,3101,,96122,0,,,,1,,,1978,,,405638,543003,2016,137365,6796.5,,,60376707022002,0.08669869716
14234443,,,,1.5,2,,,1.5,,,1361,1361,,,,,6059,,1,2,450,,,33798773,-117826377,9000,,,,,,122,261,,60590758.15,33252,1286,,97065,5,,1,,,,,1955,1,,37246,60734,2016,23488,901.04,Y,15,60590758151013,0.1527718987
12276562,,,,1,3,,4,1,,,1215,1215,,,,,6037,,1,,,,7,33895406,-118233690,6908,,,,,,100,261,CORM*,60375425.02,24174,3101,,96090,0,,,,1,,,1942,,,99979,172145,2016,72166,3128.57,,,60375425024003,0.2176899926
12751272,1,,,1,1,,8,1,,,634,634,,,,,6037,,1,,,,2,33892291,-118001503,311571,,,,,,010E,266,LMPUD*,60375038.02,5465,3101,,96190,0,,,,1,,,1972,,,55000,202000,2016,147000,2727.48,,,60375038023032,0.1619599927
14725783,,,,1.5,2,,,1.5,,,1041,1041,,,,,6059,,1,1,0,,,33625500,-117741000,,,,,,,1,266,,60590626.21,25458,1286,,96971,0,,1,,,,,1981,,,101085,278331,2016,177246,2882.64,,,60590626213056,0.03552291404
17263756,,,,2,5,,,2,,1166,1943,1943,,,1166,,6111,1,2,2,621,,,34271781,-118657925,6600,,,,,,1111,261,,61110083.04,27110,2061,,97116,7,,,,,,,1965,2,,49661,66183,2016,16522,1162.72,,,61110083043009,0.04181912075
14339656,,,,2.5,3,,,2.5,,,1830,1830,,,,,6059,,2,2,519,,,33759789,-117764422,2800,,,,,,122,261,,60590524.19,27491,1286,,97018,0,,1,,,,,1994,,,215598,698057,2016,482459,8032.58,,,60590524191008,0.01517781562
